IP地址	端口	TLS	数据中心	地区	城市	ASN	网络延迟
194.135.83.173	443	TRUE	WAW	Europe	Warsaw	212531	201 ms
194.60.133.33	443	TRUE	AMS	Europe	Amsterdam	216071	201 ms
185.66.165.51	443	TRUE	FRA	Europe	Frankfurt	48152	201 ms
104.248.247.105	443	TRUE	FRA	Europe	Frankfurt	14061	201 ms
45.129.3.158	443	TRUE	WAW	Europe	Warsaw	51659	201 ms
51.83.172.96	443	TRUE	WAW	Europe	Warsaw	16276	201 ms
2.59.183.140	443	TRUE	AMS	Europe	Amsterdam	199058	201 ms
185.103.252.54	443	TRUE	FRA	Europe	Frankfurt	200740	201 ms
172.64.78.135	443	TRUE	OTP	Europe	Bucharest	13335	202 ms
192.236.249.92	443	TRUE	AMS	Europe	Amsterdam	54290	202 ms
51.158.127.207	443	TRUE	CDG	Europe	Paris	12876	202 ms
81.22.132.217	443	TRUE	AMS	Europe	Amsterdam	199058	202 ms
52.58.52.105	443	TRUE	FRA	Europe	Frankfurt	16509	202 ms
45.202.113.233	443	TRUE	SIN	Asia Pacific	Singapore	984	202 ms
89.110.77.192	443	TRUE	AMS	Europe	Amsterdam	216071	202 ms
31.172.73.59	443	TRUE	FRA	Europe	Frankfurt	44051	202 ms
2.59.183.42	443	TRUE	AMS	Europe	Amsterdam	199058	202 ms
193.124.188.208	443	TRUE	AMS	Europe	Amsterdam	200740	202 ms
162.159.160.51	443	TRUE	ATH	Europe	Athens	13335	202 ms
89.110.108.49	443	TRUE	AMS	Europe	Amsterdam	0	202 ms
89.58.56.175	443	TRUE	FRA	Europe	Frankfurt	197540	202 ms
5.45.71.98	443	TRUE	AMS	Europe	Amsterdam	58061	202 ms
194.146.39.128	443	TRUE	AMS	Europe	Amsterdam	41436	202 ms
89.110.107.122	443	TRUE	AMS	Europe	Amsterdam	0	202 ms
193.176.153.197	443	TRUE	CDG	Europe	Paris	56971	203 ms
195.184.247.6	443	TRUE	LHR	Europe	London	47272	203 ms
2.59.183.197	443	TRUE	AMS	Europe	Amsterdam	199058	203 ms
192.236.249.93	443	TRUE	AMS	Europe	Amsterdam	54290	203 ms
89.110.109.64	443	TRUE	AMS	Europe	Amsterdam	0	203 ms
213.1.145.50	443	TRUE	LHR	Europe	London	2856	203 ms
192.236.249.101	443	TRUE	AMS	Europe	Amsterdam	54290	203 ms
5.35.37.45	443	TRUE	AMS	Europe	Amsterdam	216071	203 ms
2.59.183.210	443	TRUE	AMS	Europe	Amsterdam	199058	203 ms
64.225.93.216	443	TRUE	FRA	Europe	Frankfurt	14061	203 ms
192.236.249.88	443	TRUE	AMS	Europe	Amsterdam	54290	203 ms
51.178.207.109	443	TRUE	AMS	Europe	Amsterdam	16276	203 ms
194.26.232.141	443	TRUE	AMS	Europe	Amsterdam	211381	203 ms
2.56.179.250	443	TRUE	AMS	Europe	Amsterdam	44477	203 ms
31.172.71.113	443	TRUE	FRA	Europe	Frankfurt	44051	203 ms
45.202.113.73	443	TRUE	SIN	Asia Pacific	Singapore	984	204 ms
45.136.70.204	443	TRUE	CPH	Europe	Copenhagen	44803	204 ms
31.172.72.83	443	TRUE	FRA	Europe	Frankfurt	44051	204 ms
138.197.183.219	443	TRUE	FRA	Europe	Frankfurt	14061	204 ms
188.245.60.65	443	TRUE	FRA	Europe	Frankfurt	24940	204 ms
49.13.230.13	443	TRUE	CDG	Europe	Paris	24940	204 ms
109.107.185.199	443	TRUE	AMS	Europe	Amsterdam	216071	204 ms
2.59.183.181	443	TRUE	AMS	Europe	Amsterdam	199058	204 ms
3.67.232.136	443	TRUE	FRA	Europe	Frankfurt	16509	204 ms
5.75.193.134	443	TRUE	CDG	Europe	Paris	24940	204 ms
51.75.70.34	443	TRUE	FRA	Europe	Frankfurt	16276	204 ms
104.168.146.122	443	TRUE	SEA	North America	Seattle	54290	204 ms
213.183.48.227	443	TRUE	DME	Europe	Moscow	56630	205 ms
51.15.125.124	443	TRUE	AMS	Europe	Amsterdam	12876	205 ms
134.209.82.72	443	TRUE	LHR	Europe	London	14061	205 ms
45.66.228.98	443	TRUE	FRA	Europe	Frankfurt	207459	205 ms
91.149.203.145	443	TRUE	FRA	Europe	Frankfurt	26383	205 ms
57.128.197.158	443	TRUE	WAW	Europe	Warsaw	16276	205 ms
46.101.243.68	443	TRUE	FRA	Europe	Frankfurt	14061	205 ms
80.76.32.97	443	TRUE	FRA	Europe	Frankfurt	200740	205 ms
2.59.183.53	443	TRUE	AMS	Europe	Amsterdam	199058	205 ms
2.59.183.77	443	TRUE	AMS	Europe	Amsterdam	199058	205 ms
64.225.68.226	443	TRUE	LHR	Europe	London	14061	205 ms
45.62.115.60	443	TRUE	LAX	North America	Los Angeles	25820	205 ms
49.13.11.15	443	TRUE	FRA	Europe	Frankfurt	24940	205 ms
192.236.249.90	443	TRUE	AMS	Europe	Amsterdam	54290	205 ms
51.254.6.14	443	TRUE	AMS	Europe	Amsterdam	16276	205 ms
212.111.80.5	443	TRUE	AMS	Europe	Amsterdam	216071	206 ms
49.12.210.182	443	TRUE	FRA	Europe	Frankfurt	24940	206 ms
192.236.249.91	443	TRUE	AMS	Europe	Amsterdam	54290	206 ms
116.203.187.199	443	TRUE	CDG	Europe	Paris	24940	206 ms
193.32.178.24	443	TRUE	AMS	Europe	Amsterdam	41745	206 ms
194.164.32.32	443	TRUE	AMS	Europe	Amsterdam	216071	206 ms
54.36.162.122	443	TRUE	LHR	Europe	London	16276	206 ms
37.192.41.195	443	TRUE	TLL	Europe	Tallinn	31200	206 ms
192.236.193.108	443	TRUE	AMS	Europe	Amsterdam	54290	206 ms
49.12.230.233	443	TRUE	CDG	Europe	Paris	24940	206 ms
134.209.200.185	443	TRUE	LHR	Europe	London	14061	206 ms
51.89.255.67	443	TRUE	LHR	Europe	London	16276	206 ms
104.248.199.175	443	TRUE	FRA	Europe	Frankfurt	14061	206 ms
49.13.72.125	443	TRUE	FRA	Europe	Frankfurt	24940	206 ms
193.32.178.22	443	TRUE	AMS	Europe	Amsterdam	41745	207 ms
89.58.55.33	443	TRUE	FRA	Europe	Frankfurt	197540	207 ms
193.124.35.109	443	TRUE	FRA	Europe	Frankfurt	44620	207 ms
95.179.130.252	443	TRUE	AMS	Europe	Amsterdam	20473	207 ms
109.107.186.109	443	TRUE	AMS	Europe	Amsterdam	216071	207 ms
192.236.249.99	443	TRUE	AMS	Europe	Amsterdam	54290	207 ms
54.74.167.219	443	TRUE	DUB	Europe	Dublin	16509	207 ms
195.133.65.232	443	TRUE	FRA	Europe	Frankfurt	0	207 ms
94.141.101.102	443	TRUE	FRA	Europe	Frankfurt	215590	207 ms
49.13.88.123	443	TRUE	FRA	Europe	Frankfurt	24940	207 ms
154.219.5.113	443	TRUE	BKK	Asia Pacific	Bangkok	209242	207 ms
172.64.78.142	443	TRUE	CDG	Europe	Paris	13335	207 ms
49.13.68.68	443	TRUE	FRA	Europe	Frankfurt	24940	208 ms
104.248.32.165	443	TRUE	FRA	Europe	Frankfurt	14061	208 ms
51.83.193.204	443	TRUE	WAW	Europe	Warsaw	16276	208 ms
89.169.13.207	443	TRUE	FRA	Europe	Frankfurt	31514	208 ms
52.89.138.13	443	TRUE	PDX	North America	Portland	16509	208 ms
194.58.57.113	443	TRUE	FRA	Europe	Frankfurt	43641	208 ms
45.91.237.85	443	TRUE	AMS	Europe	Amsterdam	44477	208 ms
49.12.44.192	443	TRUE	FRA	Europe	Frankfurt	24940	208 ms
193.0.239.232	443	TRUE	RIX	Europe	Riga	24589	208 ms
207.174.30.58	443	TRUE	AMS	Europe	Amsterdam	26383	208 ms
91.90.192.167	443	TRUE	AMS	Europe	Amsterdam	21100	208 ms
162.159.160.125	443	TRUE	ATH	Europe	Athens	13335	208 ms
172.64.78.30	443	TRUE	FRA	Europe	Frankfurt	13335	208 ms
198.41.219.27	443	TRUE	SJC	North America	San Jose	13335	208 ms
193.176.179.119	443	TRUE	CDG	Europe	Paris	56971	208 ms
64.225.76.104	443	TRUE	LHR	Europe	London	14061	208 ms
46.8.71.70	443	TRUE	ARN	Europe	Stockholm	0	208 ms
92.246.139.86	443	TRUE	FRA	Europe	Frankfurt	210644	208 ms
147.45.45.136	443	TRUE	FRA	Europe	Frankfurt	215826	208 ms
87.236.177.137	443	TRUE	AMS	Europe	Amsterdam	207728	208 ms
89.58.55.193	443	TRUE	FRA	Europe	Frankfurt	197540	209 ms
89.110.118.183	443	TRUE	AMS	Europe	Amsterdam	0	209 ms
5.187.4.13	443	TRUE	FRA	Europe	Frankfurt	44051	209 ms
5.35.37.83	443	TRUE	AMS	Europe	Amsterdam	216071	209 ms
50.112.33.254	443	TRUE	PDX	North America	Portland	16509	209 ms
49.12.76.15	443	TRUE	FRA	Europe	Frankfurt	24940	209 ms
45.76.82.192	443	TRUE	FRA	Europe	Frankfurt	20473	209 ms
109.235.246.34	443	TRUE	TLL	Europe	Tallinn	8728	210 ms
18.134.37.97	443	TRUE	LHR	Europe	London	16509	210 ms
5.75.202.87	443	TRUE	CDG	Europe	Paris	24940	210 ms
142.171.12.22	443	TRUE	LAX	North America	Los Angeles	35916	210 ms
172.64.40.158	443	TRUE	BKK	Asia Pacific	Bangkok	13335	210 ms
5.45.86.186	443	TRUE	AMS	Europe	Amsterdam	58061	210 ms
54.200.244.93	443	TRUE	PDX	North America	Portland	16509	210 ms
80.211.194.250	443	TRUE	PRG	Europe	Prague	24806	210 ms
104.248.128.137	443	TRUE	FRA	Europe	Frankfurt	14061	210 ms
38.49.38.178	443	TRUE	LAX	North America	Los Angeles	8796	210 ms
162.159.160.100	443	TRUE	ATH	Europe	Athens	13335	210 ms
198.41.219.230	443	TRUE	SJC	North America	San Jose	13335	210 ms
5.45.66.11	443	TRUE	AMS	Europe	Amsterdam	58061	210 ms
5.39.219.35	443	TRUE	AMS	Europe	Amsterdam	57043	210 ms
2.59.183.56	443	TRUE	AMS	Europe	Amsterdam	199058	210 ms
37.1.202.160	443	TRUE	AMS	Europe	Amsterdam	58061	210 ms
162.159.160.136	443	TRUE	ATH	Europe	Athens	13335	211 ms
194.58.44.69	443	TRUE	AMS	Europe	Amsterdam	0	211 ms
5.35.46.16	443	TRUE	AMS	Europe	Amsterdam	216071	211 ms
45.32.153.158	443	TRUE	FRA	Europe	Frankfurt	20473	211 ms
49.13.92.32	443	TRUE	FRA	Europe	Frankfurt	24940	211 ms
89.58.53.205	443	TRUE	FRA	Europe	Frankfurt	197540	211 ms
37.1.207.228	443	TRUE	AMS	Europe	Amsterdam	58061	211 ms
195.226.194.166	443	TRUE	AMS	Europe	Amsterdam	0	211 ms
206.189.14.85	443	TRUE	LHR	Europe	London	14061	211 ms
51.178.231.65	443	TRUE	CDG	Europe	Paris	16276	211 ms
49.12.2.21	443	TRUE	FRA	Europe	Frankfurt	24940	211 ms
46.101.198.194	443	TRUE	FRA	Europe	Frankfurt	14061	211 ms
185.225.201.210	443	TRUE	FRA	Europe	Frankfurt	210644	211 ms
198.41.219.194	443	TRUE	SJC	North America	San Jose	13335	211 ms
2.59.163.42	443	TRUE	WAW	Europe	Warsaw	44676	211 ms
54.71.238.195	443	TRUE	PDX	North America	Portland	16509	211 ms
162.159.160.4	443	TRUE	ATH	Europe	Athens	13335	212 ms
57.128.197.158	443	TRUE	WAW	Europe	Warsaw	16276	212 ms
146.190.30.138	443	TRUE	LHR	Europe	London	14061	212 ms
136.244.118.247	443	TRUE	CDG	Europe	Paris	20473	212 ms
54.213.214.160	443	TRUE	PDX	North America	Portland	16509	212 ms
104.248.193.151	443	TRUE	FRA	Europe	Frankfurt	14061	212 ms
193.176.153.198	443	TRUE	CDG	Europe	Paris	56971	212 ms
194.26.232.203	443	TRUE	AMS	Europe	Amsterdam	211381	212 ms
193.168.143.152	443	TRUE	OTP	Europe	Bucharest	39622	212 ms
162.159.160.177	443	TRUE	ATH	Europe	Athens	13335	212 ms
49.13.124.138	443	TRUE	FRA	Europe	Frankfurt	24940	212 ms
49.13.64.206	443	TRUE	FRA	Europe	Frankfurt	24940	212 ms
162.159.206.115	443	TRUE	SJC	North America	San Jose	13335	212 ms
194.127.178.104	443	TRUE	AMS	Europe	Amsterdam	62240	212 ms
3.124.208.189	443	TRUE	FRA	Europe	Frankfurt	16509	212 ms
162.159.206.142	443	TRUE	SJC	North America	San Jose	13335	212 ms
198.41.219.119	443	TRUE	SJC	North America	San Jose	13335	213 ms
38.180.30.67	443	TRUE	AMS	Europe	Amsterdam	9009	213 ms
49.12.110.72	443	TRUE	FRA	Europe	Frankfurt	24940	213 ms
94.130.72.184	443	TRUE	CDG	Europe	Paris	24940	213 ms
188.166.148.48	443	TRUE	LHR	Europe	London	14061	213 ms
148.135.119.153	443	TRUE	LAX	North America	Los Angeles	35916	213 ms
89.150.40.4	443	TRUE	ARN	Europe	Stockholm	59711	213 ms
188.245.203.5	443	TRUE	FRA	Europe	Frankfurt	24940	213 ms
74.48.183.231	443	TRUE	LAX	North America	Los Angeles	35916	213 ms
198.41.219.232	443	TRUE	SJC	North America	San Jose	13335	213 ms
5.45.95.88	443	TRUE	AMS	Europe	Amsterdam	58061	213 ms
185.55.240.251	443	TRUE	CDG	Europe	Paris	49434	213 ms
45.82.176.46	443	TRUE	AMS	Europe	Amsterdam	204601	213 ms
162.159.160.163	443	TRUE	ATH	Europe	Athens	13335	213 ms
185.235.128.228	443	TRUE	AMS	Europe	Amsterdam	211381	213 ms
154.23.240.58	443	TRUE	LAX	North America	Los Angeles	8796	213 ms
212.34.153.46	443	TRUE	AMS	Europe	Amsterdam	0	213 ms
88.218.76.170	443	TRUE	FRA	Europe	Frankfurt	29066	213 ms
193.239.160.24	443	TRUE	SOF	Europe	Sofia	200740	213 ms
89.110.65.44	443	TRUE	AMS	Europe	Amsterdam	216071	213 ms
162.159.160.210	443	TRUE	ATH	Europe	Athens	13335	214 ms
109.120.179.149	443	TRUE	FRA	Europe	Frankfurt	210644	214 ms
198.41.219.75	443	TRUE	SJC	North America	San Jose	13335	214 ms
194.58.39.159	443	TRUE	AMS	Europe	Amsterdam	211014	214 ms
49.12.237.71	443	TRUE	CDG	Europe	Paris	24940	214 ms
80.76.32.54	443	TRUE	FRA	Europe	Frankfurt	200740	214 ms
198.41.219.90	443	TRUE	SJC	North America	San Jose	13335	214 ms
5.35.39.228	443	TRUE	AMS	Europe	Amsterdam	216071	214 ms
192.248.177.3	443	TRUE	FRA	Europe	Frankfurt	20473	214 ms
194.147.115.149	443	TRUE	AMS	Europe	Amsterdam	52000	214 ms
109.120.178.197	443	TRUE	FRA	Europe	Frankfurt	210644	214 ms
51.210.150.130	443	TRUE	CDG	Europe	Paris	16276	214 ms
5.2.67.113	443	TRUE	AMS	Europe	Amsterdam	60404	215 ms
192.236.249.95	443	TRUE	AMS	Europe	Amsterdam	54290	215 ms
91.228.10.199	443	TRUE	MAN	Europe	Manchester	44477	215 ms
51.210.96.90	443	TRUE	CDG	Europe	Paris	16276	215 ms
95.216.17.80	443	TRUE	AMS	Europe	Amsterdam	24940	215 ms
198.41.219.11	443	TRUE	SJC	North America	San Jose	13335	215 ms
109.237.98.44	443	TRUE	FRA	Europe	Frankfurt	0	215 ms
162.159.160.231	443	TRUE	ATH	Europe	Athens	13335	215 ms
109.235.246.35	443	TRUE	TLL	Europe	Tallinn	8728	215 ms
78.47.75.170	443	TRUE	FRA	Europe	Frankfurt	24940	216 ms
213.165.88.177	443	TRUE	LHR	Europe	London	8560	216 ms
109.235.246.37	443	TRUE	TLL	Europe	Tallinn	8728	216 ms
198.41.219.230	443	TRUE	SJC	North America	San Jose	13335	216 ms
185.157.213.175	443	TRUE	AMS	Europe	Amsterdam	0	216 ms
198.41.219.130	443	TRUE	SJC	North America	San Jose	13335	216 ms
192.236.249.97	443	TRUE	AMS	Europe	Amsterdam	54290	216 ms
162.159.160.235	443	TRUE	ATH	Europe	Athens	13335	216 ms
104.248.17.101	443	TRUE	FRA	Europe	Frankfurt	14061	216 ms
3.9.12.200	443	TRUE	LHR	Europe	London	16509	216 ms
88.151.195.18	443	TRUE	KBP	Europe	Kyiv	26383	216 ms
91.107.185.122	443	TRUE	FRA	Europe	Frankfurt	24940	216 ms
88.218.78.34	443	TRUE	FRA	Europe	Frankfurt	29066	216 ms
18.156.209.101	443	TRUE	FRA	Europe	Frankfurt	16509	216 ms
162.159.160.134	443	TRUE	ATH	Europe	Athens	13335	216 ms
192.236.249.98	443	TRUE	AMS	Europe	Amsterdam	54290	216 ms
198.41.219.169	443	TRUE	SJC	North America	San Jose	13335	217 ms
38.135.55.74	443	TRUE	FRA	Europe	Frankfurt	26383	217 ms
109.120.176.116	443	TRUE	FRA	Europe	Frankfurt	210644	217 ms
162.159.206.127	443	TRUE	SJC	North America	San Jose	13335	217 ms
162.159.206.61	443	TRUE	SJC	North America	San Jose	13335	217 ms
188.245.89.169	443	TRUE	FRA	Europe	Frankfurt	24940	217 ms
193.187.173.156	443	TRUE	AMS	Europe	Amsterdam	56971	217 ms
52.42.71.111	443	TRUE	SEA	North America	Seattle	16509	217 ms
207.154.209.161	443	TRUE	FRA	Europe	Frankfurt	14061	217 ms
172.64.40.162	443	TRUE	BKK	Asia Pacific	Bangkok	13335	217 ms
162.159.206.66	443	TRUE	SJC	North America	San Jose	13335	217 ms
194.58.68.145	443	TRUE	AMS	Europe	Amsterdam	26383	217 ms
51.81.209.10	443	TRUE	PDX	North America	Portland	16276	217 ms
91.107.139.147	443	TRUE	FRA	Europe	Frankfurt	24940	217 ms
51.15.210.1	443	TRUE	CDG	Europe	Paris	12876	218 ms
88.218.76.154	443	TRUE	FRA	Europe	Frankfurt	29066	218 ms
192.236.249.100	443	TRUE	AMS	Europe	Amsterdam	54290	218 ms
51.75.149.52	443	TRUE	FRA	Europe	Frankfurt	16276	218 ms
46.46.137.151	443	TRUE	WAW	Europe	Warsaw	29470	218 ms
162.159.160.16	443	TRUE	ATH	Europe	Athens	13335	218 ms
74.211.99.31	443	TRUE	LAX	North America	Los Angeles	25820	218 ms
31.172.70.6	443	TRUE	FRA	Europe	Frankfurt	44051	218 ms
94.103.81.63	443	TRUE	AMS	Europe	Amsterdam	216071	218 ms
81.22.132.3	443	TRUE	AMS	Europe	Amsterdam	199058	218 ms
2.58.65.168	443	TRUE	FRA	Europe	Frankfurt	44051	218 ms
162.159.206.147	443	TRUE	SJC	North America	San Jose	13335	219 ms
147.45.167.39	443	TRUE	FRA	Europe	Frankfurt	0	219 ms
198.41.219.169	443	TRUE	SJC	North America	San Jose	13335	219 ms
198.41.219.53	443	TRUE	SJC	North America	San Jose	13335	219 ms
5.45.67.208	443	TRUE	AMS	Europe	Amsterdam	58061	219 ms
193.176.158.131	443	TRUE	CDG	Europe	Paris	56971	219 ms
51.12.217.144	443	TRUE	ARN	Europe	Stockholm	8075	219 ms
213.183.53.33	443	TRUE	HAM	Europe	Hamburg	56630	219 ms
89.58.39.163	443	TRUE	FRA	Europe	Frankfurt	197540	219 ms
51.254.6.14	443	TRUE	CDG	Europe	Paris	16276	219 ms
89.44.194.160	443	TRUE	FRA	Europe	Frankfurt	202422	219 ms
219.111.17.202	443	TRUE	KIX	Asia Pacific	Osaka	2497	219 ms
38.180.96.90	443	TRUE	AMS	Europe	Amsterdam	58061	219 ms
95.216.206.37	443	TRUE	HEL	Europe	Helsinki	24940	219 ms
198.41.219.114	443	TRUE	SJC	North America	San Jose	13335	220 ms
18.135.67.188	443	TRUE	LHR	Europe	London	16509	220 ms
72.18.81.240	443	TRUE	LAX	North America	Los Angeles	35916	220 ms
103.90.73.117	443	TRUE	AMS	Europe	Amsterdam	0	220 ms
195.184.247.8	443	TRUE	LHR	Europe	London	47272	220 ms
147.45.227.233	443	TRUE	AMS	Europe	Amsterdam	9123	220 ms
198.41.219.168	443	TRUE	SJC	North America	San Jose	13335	220 ms
5.39.216.87	443	TRUE	AMS	Europe	Amsterdam	57043	220 ms
91.226.124.53	443	TRUE	AMS	Europe	Amsterdam	35415	220 ms
162.159.206.25	443	TRUE	SJC	North America	San Jose	13335	220 ms
46.101.233.205	443	TRUE	FRA	Europe	Frankfurt	14061	220 ms
162.159.206.244	443	TRUE	SJC	North America	San Jose	13335	220 ms
209.38.39.114	443	TRUE	LHR	Europe	London	14061	221 ms
5.39.217.23	443	TRUE	AMS	Europe	Amsterdam	57043	221 ms
65.108.245.196	443	TRUE	HEL	Europe	Helsinki	24940	221 ms
198.41.219.38	443	TRUE	SJC	North America	San Jose	13335	221 ms
91.107.148.111	443	TRUE	CDG	Europe	Paris	24940	221 ms
213.159.77.78	443	TRUE	VIE	Europe	Vienna	0	221 ms
162.159.206.109	443	TRUE	SJC	North America	San Jose	13335	221 ms
198.41.219.251	443	TRUE	SJC	North America	San Jose	13335	221 ms
193.239.160.45	443	TRUE	SOF	Europe	Sofia	200740	221 ms
148.135.119.153	443	TRUE	LAX	North America	Los Angeles	35916	221 ms
198.41.219.68	443	TRUE	SJC	North America	San Jose	13335	221 ms
162.159.206.30	443	TRUE	SJC	North America	San Jose	13335	221 ms
198.41.219.36	443	TRUE	SJC	North America	San Jose	13335	221 ms
172.201.76.19	443	TRUE	AMS	Europe	Amsterdam	8075	222 ms
194.13.81.146	443	TRUE	FRA	Europe	Frankfurt	197540	222 ms
54.36.5.242	443	TRUE	CDG	Europe	Paris	16276	222 ms
194.105.5.28	443	TRUE	IST	Europe	Istanbul	210538	222 ms
194.26.141.80	443	TRUE	TLL	Europe	Tallinn	62005	222 ms
195.133.20.243	443	TRUE	AMS	Europe	Amsterdam	0	222 ms
52.89.97.12	443	TRUE	PDX	North America	Portland	16509	222 ms
185.189.58.206	443	TRUE	FRA	Europe	Frankfurt	49683	222 ms
162.159.206.32	443	TRUE	SJC	North America	San Jose	13335	222 ms
198.41.219.238	443	TRUE	SJC	North America	San Jose	13335	222 ms
163.5.207.144	443	TRUE	AMS	Europe	Amsterdam	199058	222 ms
51.116.121.75	443	TRUE	FRA	Europe	Frankfurt	8075	222 ms
194.58.40.142	443	TRUE	AMS	Europe	Amsterdam	26383	222 ms
38.180.30.217	443	TRUE	AMS	Europe	Amsterdam	9009	222 ms
172.96.224.233	443	TRUE	LAX	North America	Los Angeles	25820	223 ms
194.58.57.93	443	TRUE	AMS	Europe	Amsterdam	43641	223 ms
104.248.42.123	443	TRUE	FRA	Europe	Frankfurt	14061	223 ms
198.41.219.127	443	TRUE	SJC	North America	San Jose	13335	223 ms
52.10.78.7	443	TRUE	PDX	North America	Portland	16509	223 ms
198.41.219.238	443	TRUE	SJC	North America	San Jose	13335	223 ms
89.197.178.14	443	TRUE	LHR	Europe	London	47474	223 ms
3.9.223.59	443	TRUE	LHR	Europe	London	16509	224 ms
162.159.206.143	443	TRUE	SJC	North America	San Jose	13335	224 ms
109.185.236.240	443	TRUE	KIV	Europe	Chișinău	8926	224 ms
162.159.206.7	443	TRUE	SJC	North America	San Jose	13335	224 ms
162.159.206.10	443	TRUE	SJC	North America	San Jose	13335	224 ms
104.248.36.29	443	TRUE	FRA	Europe	Frankfurt	14061	224 ms
103.231.75.115	443	TRUE	OTP	Europe	Bucharest	44477	224 ms
162.159.206.172	443	TRUE	SJC	North America	San Jose	13335	224 ms
107.173.86.106	443	TRUE	SJC	North America	San Jose	36352	224 ms
37.27.33.145	443	TRUE	HEL	Europe	Helsinki	24940	224 ms
5.61.49.50	443	TRUE	AMS	Europe	Amsterdam	58061	224 ms
136.244.108.143	443	TRUE	AMS	Europe	Amsterdam	20473	224 ms
5.35.46.221	443	TRUE	AMS	Europe	Amsterdam	216071	224 ms
192.236.249.106	443	TRUE	AMS	Europe	Amsterdam	54290	225 ms
194.147.33.29	443	TRUE	AMS	Europe	Amsterdam	41745	225 ms
109.237.98.57	443	TRUE	FRA	Europe	Frankfurt	0	225 ms
212.227.90.142	443	TRUE	MAD	Europe	Madrid	8560	225 ms
193.239.160.39	443	TRUE	SOF	Europe	Sofia	200740	226 ms
193.233.112.107	443	TRUE	FRA	Europe	Frankfurt	215826	226 ms
57.128.171.76	443	TRUE	LHR	Europe	London	16276	226 ms
192.74.226.42	443	TRUE	SJC	North America	San Jose	54600	226 ms
162.159.206.224	443	TRUE	SJC	North America	San Jose	13335	226 ms
52.213.11.150	443	TRUE	DUB	Europe	Dublin	16509	226 ms
162.159.206.87	443	TRUE	SJC	North America	San Jose	13335	226 ms
198.41.219.185	443	TRUE	SJC	North America	San Jose	13335	226 ms
46.38.253.181	443	TRUE	FRA	Europe	Frankfurt	197540	227 ms
162.159.206.101	443	TRUE	SJC	North America	San Jose	13335	227 ms
62.3.12.76	443	TRUE	SOF	Europe	Sofia	44477	227 ms
62.60.156.139	443	TRUE	FRA	Europe	Frankfurt	6762	227 ms
3.120.212.75	443	TRUE	FRA	Europe	Frankfurt	16509	227 ms
212.34.153.121	443	TRUE	AMS	Europe	Amsterdam	0	227 ms
172.64.40.194	443	TRUE	BKK	Asia Pacific	Bangkok	13335	227 ms
172.64.40.149	443	TRUE	BKK	Asia Pacific	Bangkok	13335	227 ms
109.120.158.162	443	TRUE	AMS	Europe	Amsterdam	0	227 ms
172.64.40.117	443	TRUE	BKK	Asia Pacific	Bangkok	13335	227 ms
3.75.149.151	443	TRUE	FRA	Europe	Frankfurt	16509	227 ms
2.59.165.35	443	TRUE	DME	Europe	Moscow	209153	227 ms
198.41.219.39	443	TRUE	SJC	North America	San Jose	13335	227 ms
198.41.219.90	443	TRUE	SJC	North America	San Jose	13335	227 ms
79.137.207.8	443	TRUE	FRA	Europe	Frankfurt	210644	227 ms
51.20.99.157	443	TRUE	CPH	Europe	Copenhagen	16509	227 ms
212.237.219.99	443	TRUE	HEL	Europe	Helsinki	57043	227 ms
104.248.241.182	443	TRUE	FRA	Europe	Frankfurt	14061	227 ms
185.224.250.104	443	TRUE	VNO	Europe	Vilnius	56630	228 ms
162.159.160.131	443	TRUE	ATH	Europe	Athens	13335	228 ms
198.41.219.106	443	TRUE	SJC	North America	San Jose	13335	228 ms
104.36.84.82	443	TRUE	SEA	North America	Seattle	400304	228 ms
162.159.206.208	443	TRUE	SJC	North America	San Jose	13335	228 ms
74.48.98.159	443	TRUE	LAX	North America	Los Angeles	35916	228 ms
70.34.218.89	443	TRUE	AMS	Europe	Amsterdam	20473	228 ms
194.146.38.48	443	TRUE	AMS	Europe	Amsterdam	41436	228 ms
217.144.187.40	443	TRUE	FRA	Europe	Frankfurt	0	228 ms
51.89.23.237	443	TRUE	FRA	Europe	Frankfurt	16276	229 ms
172.64.78.134	443	TRUE	VIE	Europe	Vienna	13335	229 ms
94.159.110.127	443	TRUE	FRA	Europe	Frankfurt	49531	229 ms
162.159.206.172	443	TRUE	SJC	North America	San Jose	13335	229 ms
109.172.95.36	443	TRUE	FRA	Europe	Frankfurt	215540	229 ms
181.214.58.190	443	TRUE	KIV	Europe	Chișinău	201670	229 ms
51.178.207.109	443	TRUE	CDG	Europe	Paris	16276	229 ms
172.64.40.108	443	TRUE	BKK	Asia Pacific	Bangkok	13335	229 ms
198.41.219.51	443	TRUE	SJC	North America	San Jose	13335	229 ms
113.30.190.95	443	TRUE	FRA	Europe	Frankfurt	204548	229 ms
65.21.62.180	443	TRUE	HEL	Europe	Helsinki	24940	230 ms
65.109.173.136	443	TRUE	HEL	Europe	Helsinki	24940	230 ms
185.102.136.128	443	TRUE	DME	Europe	Moscow	200740	230 ms
172.64.78.145	443	TRUE	DEL	Asia Pacific	New Delhi	13335	230 ms
51.20.161.26	443	TRUE	ARN	Europe	Stockholm	16509	230 ms
52.29.68.81	443	TRUE	FRA	Europe	Frankfurt	16509	230 ms
147.45.70.47	443	TRUE	FRA	Europe	Frankfurt	210644	230 ms
171.22.117.212	443	TRUE	AMS	Europe	Amsterdam	44477	230 ms
